"MotifID","Frm","Total_Coverage","Position"
6472,75.0025,4,4101134
6473,50,4,4101591
6474,72.7272727272727,11,4102193
6475,60,5,4102391
6476,100,4,4102804
6477,62.5025,8,4102918
6478,100,6,4103433
6479,100,14,4103804
6480,83.3327777777778,18,4104559
6481,80,10,4104926
6482,93.75,16,4105560
6483,92.5944444444444,27,4105948
6484,96.0012,25,4106223
6485,92.5911111111111,27,4107320
6486,95.835,24,4107550
6487,100,31,4107692
6488,92.4985,40,4109520
6489,100,32,4110219
6490,100,36,4110415
6491,66.6681481481481,27,4111059
6492,68.1809090909091,22,4111106
6493,80.9538095238095,21,4111152
6494,90.4785714285714,21,4111363
6495,96.4289285714286,28,4111369
6496,80.001,20,4111566
6497,100,32,4111696
6498,100,29,4111788
6499,97.2989189189189,37,4112878
6500,96.667,30,4113422
6501,97.2972972972973,37,4113510
6502,83.868064516129,31,4113681
6503,88.8888888888889,36,4114086
6504,100,27,4114582
6505,85.295,34,4115574
6506,88.8892592592593,27,4115626
6507,84.6138461538462,26,4117566
6508,96.6633333333333,30,4118564
6509,100,27,4118870
6510,90.91,22,4119147
6511,88.8892592592593,27,4120677
6512,100,32,4123793
6513,100,50,4124452
6514,98.0376470588235,51,4125162
6515,81.82,44,4125799
6516,100,29,4128847
6517,96.2977777777778,27,4130083
6518,92.3084615384615,13,4131162
6519,90.91,11,4131962
6520,100,19,4133456
6521,100,16,4134809
6522,93.334,15,4135445
6523,100,21,4135727
6524,95.835,24,4135772
6525,100,12,4135907
6526,96.0016,25,4136877
6527,100,30,4136987
6528,100,43,4137487
6529,100,28,4138221
6530,100,29,4138488
6531,88.572,35,4138603
6532,97.3663157894737,38,4140229
6533,100,23,4143694
6534,98.0382352941176,51,4144580
6535,97.2972972972973,37,4145412
6536,98.3033898305085,59,4147417
6537,95.2357142857143,42,4147477
6538,97.824347826087,46,4148155
6539,93.9968,50,4149784
6540,95.92,49,4149799
6541,92.6821951219512,41,4152587
6542,85.0015,40,4152652
6543,89.2882142857143,56,4152905
6544,83.33,24,4153497
6545,95.1609677419355,62,4154499
6546,89.3625531914894,47,4156356
6547,93.0197674418605,43,4156392
6548,100,40,4158268
6549,95.7434042553192,47,4160600
6550,97.1414285714286,35,4161787
6551,78.9478947368421,19,4162492
6552,91.3065217391304,23,4162818
6553,97.2233333333333,36,4163346
6554,90.91,22,4163511
6555,87.8039024390244,41,4164032
6556,96.9666666666667,33,4164435
6557,100,41,4164466
6558,97.2222222222222,36,4165569
6559,95.65,46,4166139
6560,92.8578571428571,28,4166422
6561,97.96,49,4166797
6562,88.2335294117647,17,4166833
6563,93.3333333333333,45,4167321
6564,100,28,4169240
6565,96.668,30,4169522
6566,77.78,18,4170343
6567,77.7766666666667,18,4170384
6568,96.1542307692308,26,4171243
6569,96.8759375,32,4171704
6570,100,20,4172017
6571,100,34,4172621
6572,96.2962962962963,27,4173667
6573,98.0008,50,4174068
6574,85.1855555555556,27,4175521
6575,100,31,4175866
6576,100,39,4176272
6577,91.6622222222222,36,4176709
6578,92.3053846153846,39,4178240
6579,94.5951351351351,37,4178637
6580,91.8918918918919,37,4178741
6581,91.1782352941176,34,4179662
6582,91.6691666666667,24,4180205
6583,93.336,30,4180867
6584,82.7593103448276,29,4181995
6585,97.6725581395349,43,4182370
6586,94.7373684210526,19,4182716
6587,91.6683333333333,24,4182831
6588,84.2131578947368,19,4182854
6589,95.6526086956522,23,4183345
6590,91.6641666666666,24,4183740
6591,100,46,4184261
6592,100,38,4184548
6593,94.44,36,4185177
6594,93.1041379310345,29,4185549
6595,69.9986666666667,30,4185922
6596,92.3092307692308,39,4186553
6597,100,39,4186930
6598,100,39,4188155
6599,100,38,4188797
6600,100,10,4189745
6601,91.6666666666667,24,4189827
6602,88.5731428571429,35,4189870
6603,100,28,4190387
6604,100,21,4190746
6605,95.8364583333333,48,4191387
6606,97.7261363636364,44,4191429
6607,91.6666666666667,36,4191794
6608,100,36,4192976
6609,68.1818181818182,22,4194431
6610,80,10,4195814
6611,75,8,4196093
6612,75.00125,8,4196342
6613,87.50125,8,4196356
6614,66.6644444444444,9,4196705
6615,57.1457142857143,7,4196861
6616,49.9975,8,4196885
6617,100,6,4197856
6618,55.5555555555556,9,4199421
6619,42.8585714285714,7,4199577
6620,53.3346666666667,15,4200257
6621,30,10,4200666
6622,33.3325,12,4200727
6623,50,12,4201149
6624,46.1546153846154,13,4201774
6625,85.7157142857143,7,4202003
6626,83.335,12,4202688
6627,37.5,8,4203594
6628,50,4,4203886
6629,28.5714285714286,7,4204076
6630,20.002,10,4204097
6631,23.0769230769231,13,4204279
6632,58.3375,12,4204775
6633,33.3333333333333,12,4205272
6634,76.9230769230769,13,4205646
6635,66.67,9,4205734
6636,44.4444444444444,9,4206740
6637,45.4563636363636,11,4206859
6638,60,10,4206884
6639,61.1122222222222,18,4207268
6640,72.2244444444445,18,4207958
6641,46.6666666666667,15,4208383
6642,70,10,4208476
6643,72.7272727272727,11,4208738
6644,96.43,28,4209744
6645,93.5483870967742,31,4210352
6646,86.9565217391304,23,4211428
6647,100,21,4211716
6648,96.87625,32,4212161
6649,100,29,4214232
6650,93.48,46,4214317
6651,89.1891891891892,37,4214854
6652,96.3654545454546,55,4215985
6653,86.67,30,4217439
6654,100,42,4217625
6655,81.482962962963,27,4221142
6656,93.1010344827586,29,4221607
6657,87.5,24,4221971
6658,93.750625,16,4223875
6659,85.7128571428571,28,4225837
6660,93.940303030303,33,4226081
6661,81.482962962963,27,4226206
6662,90.9063636363636,33,4226732
6663,97.2972972972973,37,4227350
6664,100,47,4227548
6665,96.43,28,4228092
6666,91.9976,25,4228097
6667,79.4111764705882,34,4228537
6668,92.6829268292683,41,4228582
6669,90.7,43,4229973
6670,91.43,35,4232307
6671,81.82,22,4232413
6672,87.500625,32,4232721
6673,91.8905405405405,37,4232841
6674,91.18,34,4232925
6675,90.001,20,4236008
6676,100,26,4236361
6677,100,11,4236894
6678,95.835,24,4237016
6679,89.285,28,4237261
6680,100,32,4239328
6681,81.2496875,32,4240141
6682,94.4433333333333,18,4240198
6683,78.57,14,4242498
6684,81.24875,16,4242520
6685,100,11,4242558
6686,69.998,10,4242930
6687,100,16,4242976
6688,85.7157142857143,14,4243122
6689,57.1457142857143,14,4243447
6690,64.2864285714286,14,4243514
6691,63.6345454545455,11,4243641
6692,100,22,4244407
6693,94.7389473684211,19,4244576
6694,63.6345454545455,11,4244808
6695,96.2977777777778,27,4245749
6696,94.4466666666667,18,4245957
6697,96.2977777777778,27,4247588
6698,100,28,4248463
6699,95.4531818181818,22,4249736
6700,89.4742105263158,19,4249958
6701,90.9109090909091,22,4250747
6702,96.875,32,4251281
6703,91.6683333333333,24,4251662
6704,84.37625,32,4252522
6705,53.334,15,4252924
6706,92.6848780487805,41,4255834
6707,97.7281818181818,44,4255982
6708,96.0016,25,4256076
6709,96.7761290322581,31,4256444
6710,83.3366666666667,18,4256861
6711,83.3366666666667,18,4256903
6712,94.4427777777778,36,4257001
6713,100,40,4257151
6714,100,36,4257395
6715,95,20,4257899
6716,84.6153846153846,26,4258390
6717,100,27,4258474
6718,78.9484210526316,19,4258715
6719,60.715,28,4259672
6720,81.2490625,32,4260275
6721,100,27,4261558
6722,86.8421052631579,38,4262423
6723,96.6656666666667,30,4262545
6724,100,29,4264533
6725,72.2227777777778,18,4267090
6726,93.1041379310345,29,4267137
6727,92.1060526315789,38,4268204
6728,100,39,4272339
6729,97.9145833333333,48,4274387
6730,100,26,4276272
6731,94.2344230769231,52,4276684
6732,93.1818181818182,44,4277509
6733,94.1164705882353,51,4277770
6734,88.0032,25,4278210
6735,96.5510344827586,29,4278851
6736,94.4444444444444,36,4280953
6737,92.5933333333333,27,4281091
6738,95.1219512195122,41,4282326
6739,84.8463636363636,33,4282598
6740,80.6435483870968,31,4284104
6741,91.665,48,4284139
6742,79.9983333333333,30,4284343
6743,79.3110344827586,29,4284352
6744,95.7463829787234,47,4285376
6745,77.2718181818182,44,4286655
6746,100,53,4288781
6747,100,42,4289995
6748,86.6636666666667,30,4290693
6749,92.0032,25,4293460
6750,97.1428571428571,35,4293901
6751,100,51,4294469
6752,92.8564285714286,28,4295694
6753,90.91,33,4295736
6754,61.1094444444444,36,4295882
6755,95,20,4296176
6756,93.5467741935484,31,4296314
6757,97.2194444444444,36,4296532
6758,92.6853658536585,41,4300162
6759,95.6539130434783,46,4301281
6760,95.3474418604651,43,4301677
6761,100,40,4301998
6762,90.003,40,4302635
6763,100,33,4303615
6764,93.332,30,4303684
6765,91.8916216216216,37,4303831
6766,92.8557142857143,28,4303930
6767,86.9552173913043,23,4303944
6768,84.0004,25,4303971
6769,100,22,4304973
6770,83.3333333333333,12,4305620
6771,100,34,4306317
6772,95.4563636363636,22,4307303
6773,90.4785714285714,21,4308216
6774,68.74875,16,4310307
6775,53.33,15,4310586
6776,80.9552380952381,21,4310607
6777,93.3313333333333,15,4312268
6778,88.5677142857143,35,4312669
6779,100,20,4312714
6780,85.7128571428571,21,4312954
6781,85,20,4314928
6782,100,11,4316088
6783,100,9,4317933
6784,92,25,4318447
6785,85,20,4319015
6786,66.6641666666667,24,4319294
6787,89.4736842105263,19,4319461
6788,89.4742105263158,19,4319623
6789,93.335,30,4321423
6790,95.2380952380952,21,4321840
6791,90.4761904761905,21,4322332
6792,90.91,11,4322435
6793,95.24,21,4323202
6794,28.0004,25,4326298
6795,91.8897297297297,37,4326979
6796,96.551724137931,29,4327568
6797,85.2952941176471,34,4327700
6798,92.6829268292683,41,4327953
6799,71.4264285714286,28,4328766
6800,83.334,30,4330908
6801,84.2105263157895,19,4332805
6802,73.9134782608696,23,4334370
6803,92.3061538461538,26,4334710
6804,90.9081818181818,33,4334872
6805,94.595945945946,37,4334908
6806,92.8564285714286,28,4336551
6807,92.6848780487805,41,4336712
6808,100,27,4337047
6809,96.667,30,4337852
6810,84.6153846153846,26,4338293
6811,100,41,4338724
6812,100,38,4339622
6813,96.2944444444444,27,4340292
6814,100,32,4340840
6815,91.8918918918919,37,4340956
6816,90.62375,32,4342000
6817,87.5035,40,4342210
6818,90.9075757575758,33,4342696
6819,92.8571428571429,28,4343094
6820,96.551724137931,29,4344085
6821,93.1010344827586,29,4344143
6822,58.6210344827586,29,4344247
6823,87.098064516129,31,4344344
6824,100,25,4345152
6825,95.6521739130435,23,4345254
6826,98.0776923076923,52,4345269
6827,100,36,4345404
6828,88.57,35,4346048
6829,100,23,4346478
6830,88.8855555555555,9,4347247
6831,100,28,4347355
6832,60.003,20,4348538
6833,65.002,20,4348548
6834,93.748125,16,4348667
6835,90.477619047619,21,4348700
6836,79.998,15,4348722
6837,88.2370588235294,17,4348772
6838,93.750625,16,4348804
6839,72.7272727272727,11,4348846
6840,94.7368421052632,19,4348888
6841,84.6153846153846,13,4348908
6842,90.4785714285714,21,4348938
6843,84.6115384615384,13,4348952
6844,66.665,6,4348993
6845,100,17,4351036
6846,100,9,4351353
6847,96.0012,25,4352106
6848,94.7352631578947,19,4353892
6849,100,22,4354379
6850,94.1176470588235,17,4356013
6851,94.7368421052632,19,4356097
6852,89.4742105263158,19,4356149
6853,100,25,4356285
6854,100,31,4356539
6855,95.4563636363636,22,4357303
6856,80.0024,25,4357976
6857,100,31,4358698
6858,100,21,4361122
6859,94.595945945946,37,4361285
6860,96.2966666666667,27,4362483
6861,100,16,4362632
6862,100,23,4363565
6863,94.1176470588235,17,4365480
6864,97.6178571428571,42,4365840
6865,100,23,4366228
6866,95.8333333333333,24,4366380
6867,100,37,4366676
6868,96.9709090909091,33,4366833
6869,100,37,4368258
6870,93.334,30,4368656
6871,94.12,34,4368786
6872,92.0016,25,4368807
6873,96.2933333333333,27,4369566
6874,88.8925925925926,27,4370970
6875,100,23,4371357
6876,96.7741935483871,31,4371462
6877,100,28,4371534
6878,100,36,4371621
6879,100,37,4371961
6880,100,26,4372047
6881,96.7754838709677,31,4372283
6882,93.1041379310345,29,4372437
6883,100,27,4372839
6884,94.99875,40,4373657
6885,96.7741935483871,31,4373786
6886,87.8793939393939,33,4375499
6887,85.1866666666667,27,4375833
6888,100,27,4375921
6889,96.0004,25,4376059
6890,86.365,22,4376114
6891,100,24,4376147
6892,92.0016,25,4377961
6893,95.2366666666667,21,4377982
6894,100,32,4378301
6895,92.3051282051282,39,4379036
6896,100,24,4379093
6897,100,33,4379698
6898,97.8702127659574,47,4379950
6899,100,22,4381053
6900,92.8589285714286,28,4381339
6901,92.5948148148148,27,4382245
6902,97.5634146341463,41,4382614
6903,82.6082608695652,23,4383111
6904,90.4766666666667,21,4383169
6905,91.1782352941176,34,4383249
6906,87.5,24,4384318
6907,86.6713333333333,30,4384752
6908,70.5905882352941,17,4384873
6909,92.855,14,4385301
6910,94.4444444444444,18,4385503
6911,92.3107692307692,26,4386345
6912,100,32,4386516
6913,100,18,4387550
6914,100,23,4387922
6915,100,28,4388523
6916,100,27,4389036
6917,95.998,25,4390834
6918,92.5888888888889,27,4392329
6919,88.2323529411765,17,4394229
6920,88.89,18,4394736
6921,100,16,4394966
6922,95.4545454545455,22,4395178
6923,100,39,4395626
6924,100,40,4396081
6925,82.6091304347826,23,4396357
6926,96.7754838709677,31,4397114
6927,89.9983333333333,30,4397527
6928,89.4747368421053,19,4397852
6929,90.3206451612903,31,4398124
6930,89.996,40,4398382
6931,92.31,26,4398954
6932,90,10,4399926
6933,46.4325,28,4400363
6934,87.4983333333333,24,4400481
6935,81.8190909090909,22,4402401
6936,89.2857142857143,28,4403550
6937,88.8896296296296,27,4406240
6938,100,30,4406393
6939,93.335,30,4407012
6940,88.8905555555556,18,4409795
6941,100,31,4410163
6942,100,24,4412675
6943,91.665,24,4413497
6944,96.1553846153846,26,4414180
6945,96.425,28,4414543
6946,96.8734375,32,4416689
6947,100,22,4417400
6948,93.75,16,4417476
6949,93.748125,16,4417494
6950,86.668,15,4418228
6951,87.5020833333333,24,4418281
6952,84.211052631579,19,4419660
6953,82.6091304347826,23,4419971
6954,93.1055172413793,29,4420097
6955,100,12,4420673
6956,94.4444444444444,18,4420727
6957,100,23,4420928
6958,100,13,4421952
6959,96.1553846153846,26,4422245
6960,95.2380952380952,21,4422802
6961,100,20,4423088
6962,100,11,4423163
6963,96.1519230769231,26,4423796
6964,94.1176470588235,17,4425021
6965,82.3564705882353,17,4425583
6966,100,24,4426045
6967,95.835,24,4426325
6968,100,19,4426562
6969,95.83125,24,4426643
6970,100,29,4426886
6971,100,19,4427296
6972,93.74875,32,4429313
6973,88.89,18,4429556
6974,82.6117391304348,23,4429817
6975,91.4302857142857,35,4430185
6976,90.3216129032258,31,4430557
6977,95.5546666666667,45,4431264
6978,92.1031578947368,38,4431519
6979,86.6666666666667,30,4431574
6980,94.4461111111111,18,4431915
6981,100,37,4432451
6982,93.5490322580645,31,4433045
6983,100,35,4433117
6984,94.4444444444444,18,4433251
6985,100,24,4434071
6986,96.4289285714286,28,4434969
6987,82.1407142857143,28,4435919
6988,93.334,30,4436518
6989,76.004,25,4436652
6990,91.6666666666667,12,4437170
6991,87.49875,16,4438359
6992,92.3076923076923,13,4438579
6993,81.8181818181818,11,4439337
6994,85.7142857142857,21,4441343
6995,88.8888888888889,9,4442720
6996,81.25,16,4444835
6997,92.855,14,4445760
6998,100,11,4445813
6999,89.4742105263158,19,4446098
7000,100,12,4446104
7001,100,12,4447467
7002,77.7794444444444,18,4447557
7003,100,18,4447636
7004,78.5721428571429,14,4447899
7005,85.7157142857143,14,4448951
7006,100,7,4448964
7007,83.3333333333333,12,4449966
7008,93.332,15,4450293
7009,75.00125,8,4450719
7010,94.7389473684211,19,4451720
7011,88.2370588235294,17,4451756
7012,100,17,4451807
7013,78.57,14,4451866
7014,78.5735714285714,14,4451875
7015,100,19,4455046
7016,96.0016,25,4455146
7017,90,10,4455196
7018,100,16,4455202
7019,100,6,4456503
7020,0,15,4456706
7021,100,10,4457226
7022,100,8,4458810
7023,95.2380952380952,21,4459684
7024,100,21,4461348
7025,93.75,16,4461380
7026,100,14,4461782
7027,100,31,4462742
7028,96.1507692307692,26,4463048
7029,93.3333333333333,15,4463705
7030,90.4766666666667,21,4464596
7031,90,20,4465323
7032,92.0028,25,4465422
7033,69.998,10,4465613
7034,100,18,4466772
7035,92.8557142857143,14,4467744
7036,100,21,4467759
7037,94.1182352941177,17,4468062
7038,92.3061538461538,13,4468281
7039,100,17,4468713
7040,90,20,4469400
7041,92.3061538461538,13,4469688
7042,87.5,24,4469859
7043,72.2222222222222,18,4469896
7044,68.7525,16,4469913
7045,82.3547058823529,17,4470826
7046,82.3535294117647,17,4471536
7047,80.0006666666667,15,4471564
7048,100,20,4474100
7049,100,15,4474245
7050,94.7389473684211,19,4474685
7051,87.50125,16,4474922
7052,90.9090909090909,11,4476503
7053,86.6666666666667,15,4477424
7054,81.250625,16,4478156
7055,92.3076923076923,13,4478210
7056,100,24,4479626
7057,100,16,4480780
7058,91.304347826087,23,4480996
7059,87.49875,16,4481216
7060,100,21,4482032
7061,100,22,4485038
7062,96.551724137931,29,4485947
7063,100,31,4486112
7064,100,32,4487870
7065,100,33,4488032
7066,86.208275862069,29,4489063
7067,73.3376666666667,30,4489308
7068,93.1010344827586,29,4489388
7069,83.3333333333333,24,4489409
7070,100,24,4490049
7071,100,33,4490127
7072,93.1034482758621,29,4490526
7073,93.1020689655172,29,4491263
7074,100,12,4491980
7075,96.2985185185185,27,4493023
7076,92.3084615384615,26,4493227
7077,93.75,16,4493263
7078,93.332,15,4493389
7079,94.1179411764706,34,4493407
7080,91.665,24,4493750
7081,100,24,4496225
7082,94.4444444444444,18,4496837
7083,86.3654545454545,22,4497120
7084,86.9565217391304,23,4497956
7085,96.2977777777778,27,4499206
7086,96.875,32,4499653
7087,92.1063157894737,38,4500473
7088,92.49925,40,4500509
7089,90.62375,32,4501380
7090,94.8738461538461,39,4501841
7091,96.43,28,4502556
7092,89.2889285714286,28,4502980
7093,82.7572413793103,29,4503614
7094,100,27,4504447
7095,96.9715151515151,33,4504869
7096,92.5948148148148,27,4505279
7097,96.7751612903226,31,4505865
7098,100,29,4508180
7099,96.1538461538462,26,4508427
7100,97.8269565217391,46,4509606
7101,92.3084615384615,39,4509867
7102,86.1111111111111,36,4511012
7103,96.9709090909091,33,4511278
7104,82.6086956521739,23,4511409
7105,94.2828571428571,35,4511578
7106,90.2448780487805,41,4512571
7107,94.5967567567568,37,4513512
7108,97.4975,40,4514656
7109,90.001,20,4514722
7110,96.4289285714286,28,4515425
7111,90.2426829268293,41,4515766
7112,100,14,4515904
7113,96.668,30,4516522
7114,97.5609756097561,41,4516775
7115,100,35,4517969
7116,93.75,16,4519398
7117,100,38,4519775
7118,97.2222222222222,36,4520183
7119,95.455,22,4520812
7120,87.4996875,32,4521034
7121,95.4545454545455,22,4521250
7122,95.4509090909091,22,4521633
7123,78.9489473684211,19,4522160
7124,91.1755882352941,34,4522177
7125,88.8891666666667,36,4522859
7126,96.0004,25,4524040
7127,95.8320833333333,24,4526069
7128,95.2380952380952,21,4526819
7129,87.49875,16,4527573
7130,95.6521739130435,23,4527798
7131,93.0255813953488,43,4529134
7132,81.4796296296296,27,4530142
7133,100,22,4531144
7134,100,23,4532467
7135,100,32,4533384
7136,95.4545454545455,22,4536089
7137,95.120243902439,41,4536761
7138,96.6686666666667,30,4536984
7139,88.4615384615385,26,4537034
7140,95.1219512195122,41,4538087
7141,94.4466666666667,36,4539124
7142,100,36,4539538
7143,100,43,4539745
7144,97.3692105263158,38,4540073
7145,97.6767441860465,43,4540290
7146,95.6504347826087,46,4540350
7147,100,33,4542159
7148,88.2364705882353,34,4542596
7149,86.6673333333333,45,4542639
7150,74.2857142857143,35,4542660
7151,93.5483870967742,31,4542886
7152,98.0372549019608,51,4543985
7153,90.9081818181818,33,4544246
7154,83.8674193548387,31,4544261
7155,86.2051724137931,29,4544336
7156,100,32,4545511
7157,77.4193548387097,31,4546117
7158,100,16,4546653
7159,81.8154545454545,33,4546772
7160,91.6675,24,4546956
7161,96.5531034482759,29,4547517
7162,90.4761904761905,21,4547526
7163,90,20,4547833
7164,94.288,35,4548376
7165,76.9230769230769,13,4550739
7166,92.8589285714286,28,4550828
7167,76.6666666666667,30,4551165
7168,97.915,48,4551276
7169,100,37,4551396
7170,89.3638297872341,47,4551822
7171,96.9706060606061,33,4552623
7172,92.1052631578947,38,4553086
7173,89.4768421052632,38,4553404
7174,82.6073913043478,46,4554000
7175,91.892972972973,37,4554864
7176,91.6638888888889,36,4555945
7177,84.999,40,4556143
7178,90.3838461538461,52,4558182
7179,100,42,4558994
7180,95.6521739130435,23,4560644
7181,91.9976,25,4561442
7182,91.8379591836735,49,4561730
7183,87.4975,24,4563373
7184,95.2380952380952,21,4563595
7185,100,43,4564513
7186,96,25,4564564
7187,100,34,4565443
7188,100,47,4567627
7189,100,48,4567819
7190,100,49,4568086
7191,86.6677777777778,45,4568317
7192,96.5489655172414,29,4568624
7193,97.8273913043478,46,4568636
7194,86.9578260869565,46,4568683
7195,95.741914893617,47,4568734
7196,75.0010714285714,28,4568908
7197,100,51,4569573
7198,100,30,4569850
7199,97.144,35,4570941
7200,92.8571428571429,42,4571260
7201,94.288,35,4571413
7202,97.5015,40,4572470
7203,96.7754838709677,31,4572929
7204,100,26,4573337
7205,95.8320833333333,24,4573573
7206,84.2084210526316,19,4573675
7207,100,32,4575114
7208,96.9666666666667,33,4575305
7209,89.4742105263158,19,4576577
7210,95.835,24,4577261
7211,100,22,4577289
7212,95,40,4577927
7213,100,28,4577969
7214,96.7716129032258,31,4579236
7215,100,30,4580222
7216,91.6670833333333,24,4580657
7217,100,15,4582802
7218,100,20,4582981
7219,100,13,4583437
7220,100,17,4583506
7221,100,25,4583840
7222,91.665,24,4584092
7223,100,21,4584305
7224,100,21,4584524
7225,100,26,4585292
7226,100,34,4585835
7227,96.4296428571429,28,4586098
7228,96.0016,25,4586251
7229,100,25,4588327
7230,100,19,4588854
7231,100,24,4589629
7232,83.3333333333333,12,4591443
7233,95.2380952380952,21,4592501
7234,100,21,4592677
7235,93.74875,16,4592725
7236,100,9,4593351
7237,44.445,18,4593528
7238,100,20,4593759
7239,100,18,4594368
7240,96.6666666666667,30,4596441
7241,100,37,4596870
7242,94.4444444444444,18,4602349
7243,100,25,4602636
7244,92.3053846153846,26,4603719
7245,97.498,40,4604068
7246,95.0015,20,4604612
7247,100,33,4605658
7248,100,19,4605907
7249,97.06,34,4606397
7250,100,16,4607047
7251,100,27,4607186
7252,91.3052173913044,23,4607248
7253,100,29,4607350
7254,96.2977777777778,27,4609412
7255,97.4374358974359,39,4610443
7256,83.335,12,4611459
7257,100,18,4611924
7258,100,17,4612965
7259,88.2352941176471,17,4614876
7260,94.1176470588235,17,4615309
7261,94.9985,20,4615348
7262,100,19,4616122
7263,100,15,4616228
7264,100,13,4617380
7265,88.8888888888889,9,4617686
7266,100,15,4618596
7267,92.3076923076923,13,4618814
7268,62.50125,8,4619070
7269,100,15,4620259
7270,75,8,4620342
7271,88.8866666666667,9,4620486
7272,85.7142857142857,7,4621454
7273,100,8,4621708
7274,100,9,4622403
7275,76.9223076923077,13,4623505
7276,100,12,4625195
7277,100,21,4625218
7278,100,11,4625275
7279,100,18,4625891
7280,100,12,4626331
7281,100,22,4627061
7282,95.8333333333333,24,4627401
7283,100,19,4627462
7284,100,17,4627742
7285,94.4433333333333,18,4627957
7286,95.6539130434783,23,4628152
7287,94.7368421052632,19,4628253
7288,100,10,4629849
7289,96.4257142857143,28,4630167
7290,100,38,4630304
7291,100,20,4630330
7292,100,22,4631158
7293,100,18,4631725
7294,100,16,4632362
7295,94.1194117647059,17,4632806
7296,94.1176470588235,17,4633250
7297,100,14,4633292
7298,100,16,4633583
7299,100,16,4633880
7300,100,12,4634545
7301,100,23,4634885
7302,100,16,4635854
7303,74.9975,16,4635944
7304,92.855,14,4636078
7305,82.3547058823529,17,4636458
7306,94.7368421052632,19,4636805
7307,95.455,22,4637265
7308,84.2126315789474,19,4637670
7309,95.2380952380952,21,4637721
7310,75.0008333333333,12,4637861
7311,96.2962962962963,27,4638515
7312,95.4545454545455,22,4638625
7313,96.155,26,4640111
7314,100,24,4641880
7315,100,27,4642985
7316,100,33,4643990
7317,100,26,4644815
7318,95.4545454545455,22,4647864
7319,100,9,4648707
7320,100,25,4649007
7321,90.321935483871,31,4651753
7322,97.3657894736842,38,4652723
7323,71.4285714285714,21,4653142
7324,90,20,4654464
7325,89.6551724137931,29,4654524
7326,100,23,4655523
7327,96.2977777777778,27,4655723
7328,90,10,4656729
7329,83.3333333333333,6,4657566
7330,100,18,4657937
7331,85.7152380952381,21,4659966
7332,95.2366666666667,21,4660163
7333,95.4563636363636,22,4660652
7334,100,20,4660913
7335,90.0005,20,4660975
7336,87.5,16,4661227
7337,90.9095454545455,22,4661648
7338,81.4825925925926,27,4662707
7339,100,34,4663232
7340,91.6666666666667,12,4664093
7341,100,23,4664679
7342,94.7368421052632,19,4665163
7343,91.6666666666667,12,4665823
7344,33.3366666666667,9,4665903
7345,93.334,15,4666195
7346,84.2094736842105,19,4666365
7347,100,13,4666649
7348,96.9672727272727,33,4667920
7349,100,31,4667980
7350,100,33,4669764
7351,97.0573529411765,34,4672745
7352,100,21,4673585
7353,100,33,4673644
7354,94.7381578947368,38,4674429
7355,96.7741935483871,31,4675629
7356,96.2962962962963,27,4677624
7357,100,28,4678347
7358,100,24,4679102
7359,84.2115789473684,19,4679952
7360,95.83375,24,4680302
7361,100,14,4681361
7362,88.8888888888889,18,4682992
7363,85.7157142857143,14,4683304
7364,100,19,4683407
7365,94.4466666666667,18,4683638
7366,100,12,4684133
7367,90.9090909090909,11,4684436
7368,89.998,10,4685115
7369,81.251875,16,4685473
7370,100,23,4685629
7371,95.8333333333333,24,4686652
7372,97.06,34,4687411
7373,89.2842857142857,28,4687840
7374,77.78,18,4688231
7375,100,43,4690268
7376,85.7165714285714,35,4690741
7377,77.7777777777778,9,4692032
7378,100,28,4693228
7379,86.6666666666667,15,4693939
7380,94.7357894736842,19,4694347
7381,92.592962962963,27,4695894
7382,92.8578571428571,28,4697634
7383,100,30,4698022
7384,90.4785714285714,21,4698696
7385,100,30,4699203
7386,100,28,4699505
7387,96.5527586206896,29,4699517
7388,91.3017391304348,23,4699626
7389,93.9418181818182,33,4699636
7390,66.665,24,4701725
7391,100,33,4703941
7392,100,20,4704509
7393,100,39,4704676
7394,87.4970833333334,24,4704920
7395,96.1561538461538,26,4705564
7396,90.0026666666667,30,4705876
7397,95.83125,24,4705984
7398,96.548275862069,29,4706194
7399,77.7777777777778,18,4706605
7400,81.482962962963,27,4706834
7401,90.625,32,4707664
7402,94.1164705882353,34,4707855
7403,100,30,4709537
7404,79.16625,24,4710584
7405,85.7125,28,4710627
7406,94.7352631578947,19,4710656
7407,95,20,4710842
7408,94.4444444444444,18,4713123
7409,80.002,15,4714051
7410,94.1182352941177,17,4714203
7411,100,18,4714246
7412,100,12,4715338
7413,100,26,4715369
7414,100,18,4716487
7415,94.7389473684211,19,4717206
7416,96.2962962962963,27,4717339
7417,100,32,4718154
7418,100,28,4718507
7419,32.0028,25,4720435
7420,93.1031034482759,29,4720916
7421,100,15,4720956
7422,97.0582352941177,34,4721289
7423,96.4285714285714,28,4721468
7424,94.114705882353,34,4721801
7425,88.5694285714286,35,4722644
7426,100,24,4723278
7427,100,30,4723544
7428,81.48,27,4723813
7429,80.6474193548387,31,4723840
7430,100,22,4724876
7431,100,26,4726579
7432,100,28,4726609
7433,90.4771428571429,21,4728607
7434,95.6521739130435,23,4731239
7435,69.5669565217391,23,4731453
7436,88.8877777777778,18,4732074
7437,85.7128571428571,14,4733564
7438,100,38,4736959
7439,100,27,4739477
7440,96.6666666666667,30,4740608
7441,96.8725,32,4740946
